_posError:0.00544344	_velError:0.0520705	mass:6.18718	_posBody:0.314557	_velBody:-0.0520705
_posError:0.00597644	_velError:0.0409928	mass:6.19501	_posBody:0.314024	_velBody:-0.0409928
_posError:0.00638593	_velError:0.0296004	mass:6.2023	_posBody:0.313614	_velBody:-0.0296004
_posError:0.0066795	_velError:0.0168342	mass:6.20877	_posBody:0.313321	_velBody:-0.0168342
_posError:0.00682515	_velError:0.00315319	mass:6.21417	_posBody:0.313175	_velBody:-0.00315319
_posError:0.00682403	_velError:-0.0116369	mass:6.2183	_posBody:0.313176	_velBody:0.0116369
_posError:0.00666589	_velError:-0.0240067	mass:6.22156	_posBody:0.313334	_velBody:0.0240067
_posError:0.00638649	_velError:-0.033335	mass:6.22414	_posBody:0.313614	_velBody:0.033335
_posError:0.00603719	_velError:-0.0406541	mass:6.22615	_posBody:0.313963	_velBody:0.0406541
_posError:0.00560481	_velError:-0.0433711	mass:6.22791	_posBody:0.314395	_velBody:0.0433711
_posError:0.00513816	_velError:-0.043904	mass:6.22937	_posBody:0.314862	_velBody:0.043904
_posError:0.00466541	_velError:-0.0405375	mass:6.231	_posBody:0.315335	_velBody:0.0405375
_posError:0.00421195	_velError:-0.0362419	mass:6.23254	_posBody:0.315788	_velBody:0.0362419
_posError:0.00381312	_velError:-0.0313656	mass:6.23416	_posBody:0.316187	_velBody:0.0313656
_posError:0.00354563	_velError:-0.0268337	mass:6.23621	_posBody:0.316454	_velBody:0.0268337
_posError:0.00329472	_velError:-0.0237773	mass:6.23798	_posBody:0.316705	_velBody:0.0237773
_posError:0.00305365	_velError:-0.0202074	mass:6.23973	_posBody:0.316946	_velBody:0.0202074
_posError:0.00284203	_velError:-0.0159074	mass:6.24164	_posBody:0.317158	_velBody:0.0159074
_posError:0.0026676	_velError:-0.0113524	mass:6.24373	_posBody:0.317332	_velBody:0.0113524
_posError:0.00199757	_velError:0.0081213	mass:6.24551	_posBody:0.318002	_velBody:-0.0081213
_posError:0.00198095	_velError:0.0546891	mass:6.25549	_posBody:0.318019	_velBody:-0.0546891
_posError:0.00268672	_velError:0.0462071	mass:6.26131	_posBody:0.317313	_velBody:-0.0462071
_posError:0.00359871	_velError:0.0560204	mass:6.27193	_posBody:0.316401	_velBody:-0.0560204
_posError:0.00459216	_velError:0.0655002	mass:6.28419	_posBody:0.315408	_velBody:-0.0655002
_posError:0.00477722	_velError:0.0578277	mass:6.29033	_posBody:0.315223	_velBody:-0.0578277
_posError:0.00493933	_velError:0.043868	mass:6.29518	_posBody:0.315061	_velBody:-0.043868
_posError:0.00506542	_velError:0.0315463	mass:6.29984	_posBody:0.314935	_velBody:-0.0315463
_posError:0.00513014	_velError:0.0141958	mass:6.30307	_posBody:0.31487	_velBody:-0.0141958
_posError:0.00505796	_velError:-0.00161442	mass:6.30535	_posBody:0.314942	_velBody:0.00161442
_posError:0.00484953	_velError:-0.0147997	mass:6.3068	_posBody:0.31515	_velBody:0.0147997
_posError:0.00449849	_velError:-0.0279625	mass:6.30689	_posBody:0.315502	_velBody:0.0279625
_posError:0.00403888	_velError:-0.038386	mass:6.30611	_posBody:0.315961	_velBody:0.038386
_posError:0.00349566	_velError:-0.0440866	mass:6.30491	_posBody:0.316504	_velBody:0.0440866
_posError:0.00289012	_velError:-0.0484563	mass:6.3029	_posBody:0.31711	_velBody:0.0484563
_posError:0.00224966	_velError:-0.0473766	mass:6.30093	_posBody:0.31775	_velBody:0.0473766
_posError:0.00161624	_velError:-0.0446226	mass:6.29869	_posBody:0.318384	_velBody:0.0446226
_posError:0.00101383	_velError:-0.0390324	mass:6.29658	_posBody:0.318986	_velBody:0.0390324
_posError:0.000463622	_velError:-0.0343064	mass:6.29421	_posBody:0.319536	_velBody:0.0343064
_posError:0.000113386	_velError:-0.028729	mass:6.29265	_posBody:0.319887	_velBody:0.028729
_posError:-0.000155956	_velError:-0.0235805	mass:6.2913	_posBody:0.320156	_velBody:0.0235805
_posError:-0.000395099	_velError:-0.0188061	mass:6.28996	_posBody:0.320395	_velBody:0.0188061
_posError:-0.000593381	_velError:-0.0133573	mass:6.28888	_posBody:0.320593	_velBody:0.0133573
_posError:-0.000730524	_velError:-0.00756939	mass:6.28814	_posBody:0.320731	_velBody:0.00756939
_posError:-0.000880486	_velError:0.000895615	mass:6.2878	_posBody:0.32088	_velBody:-0.000895615
_posError:-0.00216465	_velError:0.0301503	mass:6.28506	_posBody:0.322165	_velBody:-0.0301503
_posError:-0.00179493	_velError:0.0557141	mass:6.29037	_posBody:0.321795	_velBody:-0.0557141
_posError:-0.000962092	_velError:0.0589132	mass:6.29539	_posBody:0.320962	_velBody:-0.0589132
_posError:-0.000188609	_velError:0.0593228	mass:6.30058	_posBody:0.320189	_velBody:-0.0593228
_posError:0.000289424	_velError:0.0523933	mass:6.3036	_posBody:0.319711	_velBody:-0.0523933
_posError:0.000751242	_velError:0.0456827	mass:6.30684	_posBody:0.319249	_velBody:-0.0456827
_posError:0.00116787	_velError:0.0343858	mass:6.30928	_posBody:0.318832	_velBody:-0.0343858
_posError:0.00148702	_velError:0.0247457	mass:6.31154	_posBody:0.318513	_velBody:-0.0247457
_posError:0.00169038	_velError:0.0138913	mass:6.31297	_posBody:0.31831	_velBody:-0.0138913
_posError:0.00176997	_velError:0.00181313	mass:6.3134	_posBody:0.31823	_velBody:-0.00181313
_posError:0.00172517	_velError:-0.0114468	mass:6.31266	_posBody:0.318275	_velBody:0.0114468
_posError:0.00154748	_velError:-0.0215044	mass:6.31128	_posBody:0.318453	_velBody:0.0215044
_posError:0.00129402	_velError:-0.0294698	mass:6.3094	_posBody:0.318706	_velBody:0.0294698
_posError:0.000953667	_velError:-0.0327207	mass:6.30735	_posBody:0.319046	_velBody:0.0327207
_posError:0.00056756	_velError:-0.0330286	mass:6.30511	_posBody:0.319432	_velBody:0.0330286
_posError:0.000179527	_velError:-0.0297445	mass:6.30312	_posBody:0.31982	_velBody:0.0297445
_posError:-0.000185308	_velError:-0.0256235	mass:6.30111	_posBody:0.320185	_velBody:0.0256235
_posError:-0.000512934	_velError:-0.0213328	mass:6.29911	_posBody:0.320513	_velBody:0.0213328
_posError:-0.000730744	_velError:-0.0157776	mass:6.29771	_posBody:0.320731	_velBody:0.0157776
_posError:-0.000844405	_velError:-0.0101329	mass:6.29688	_posBody:0.320844	_velBody:0.0101329
_posError:-0.000931352	_velError:-0.0062111	mass:6.29596	_posBody:0.320931	_velBody:0.0062111
_posError:-0.000994589	_velError:-0.00223361	mass:6.2952	_posBody:0.320995	_velBody:0.00223361
_posError:-0.00102082	_velError:0.00420594	mass:6.2951	_posBody:0.321021	_velBody:-0.00420594
_posError:-0.00110782	_velError:0.0164371	mass:6.29584	_posBody:0.321108	_velBody:-0.0164371
_posError:-0.00149977	_velError:0.0568511	mass:6.29992	_posBody:0.3215	_velBody:-0.0568511
_posError:-0.00107627	_velError:0.096699	mass:6.30946	_posBody:0.321076	_velBody:-0.096699
_posError:-0.000845095	_velError:0.0996321	mass:6.31311	_posBody:0.320845	_velBody:-0.0996321
_posError:0.000614467	_velError:0.100987	mass:6.3236	_posBody:0.319386	_velBody:-0.100987
_posError:0.000977441	_velError:0.0942277	mass:6.32812	_posBody:0.319023	_velBody:-0.0942277
_posError:0.00145754	_velError:0.0801005	mass:6.33212	_posBody:0.318542	_velBody:-0.0801005
_posError:0.00195476	_velError:0.0664107	mass:6.33632	_posBody:0.318045	_velBody:-0.0664107
_posError:0.0023766	_velError:0.0509831	mass:6.33988	_posBody:0.317623	_velBody:-0.0509831
_posError:0.00268296	_velError:0.0355505	mass:6.34274	_posBody:0.317317	_velBody:-0.0355505
_posError:0.00285807	_velError:0.0172344	mass:6.34424	_posBody:0.317142	_velBody:-0.0172344
_posError:0.00287967	_velError:0.00176759	mass:6.34501	_posBody:0.31712	_velBody:-0.00176759
_posError:0.00274866	_velError:-0.0110007	mass:6.34494	_posBody:0.317251	_velBody:0.0110007
_posError:0.00252109	_velError:-0.022248	mass:6.3441	_posBody:0.317479	_velBody:0.022248
_posError:0.00219601	_velError:-0.0238921	mass:6.34381	_posBody:0.317804	_velBody:0.0238921
_posError:0.00183877	_velError:-0.0216929	mass:6.34364	_posBody:0.318161	_velBody:0.0216929
_posError:0.00148688	_velError:-0.0162868	mass:6.34377	_posBody:0.318513	_velBody:0.0162868
_posError:0.00115716	_velError:-0.0109661	mass:6.34384	_posBody:0.318843	_velBody:0.0109661
_posError:0.000874107	_velError:-0.00667316	mass:6.34382	_posBody:0.319126	_velBody:0.00667316
_posError:0.000669526	_velError:-0.00314755	mass:6.34393	_posBody:0.31933	_velBody:0.00314755
_posError:0.000716441	_velError:0.00319305	mass:6.34583	_posBody:0.319284	_velBody:-0.00319305
_posError:0.000788272	_velError:0.00553445	mass:6.3474	_posBody:0.319212	_velBody:-0.00553445
_posError:0.000857362	_velError:0.00594746	mass:6.34878	_posBody:0.319143	_velBody:-0.00594746
_posError:0.000920734	_velError:0.0051749	mass:6.35	_posBody:0.319079	_velBody:-0.0051749
_posError:0.00096316	_velError:0.00451077	mass:6.35116	_posBody:0.319037	_velBody:-0.00451077
_posError:1.66763e-06	_velError:0.00806704	mass:6.3476	_posBody:0.319998	_velBody:-0.00806704
_posError:-0.000136864	_velError:0.0421717	mass:6.35336	_posBody:0.320137	_velBody:-0.0421717
_posError:-0.000248289	_velError:0.0424242	mass:6.35404	_posBody:0.320248	_velBody:-0.0424242
_posError:6.32354e-05	_velError:0.0667218	mass:6.36031	_posBody:0.319937	_velBody:-0.0667218
_posError:0.00161447	_velError:0.0957116	mass:6.37591	_posBody:0.318386	_velBody:-0.0957116
_posError:0.00299455	_velError:0.0993684	mass:6.38853	_posBody:0.317005	_velBody:-0.0993684
_posError:0.00413196	_velError:0.0879357	mass:6.39866	_posBody:0.315868	_velBody:-0.0879357
_posError:0.00507579	_velError:0.0728968	mass:6.40787	_posBody:0.314924	_velBody:-0.0728968
_posError:0.00582264	_velError:0.0543523	mass:6.41587	_posBody:0.314177	_velBody:-0.0543523
_posError:0.00635897	_velError:0.0332112	mass:6.42244	_posBody:0.313641	_velBody:-0.0332112
_posError:0.00664049	_velError:0.00960995	mass:6.42707	_posBody:0.31336	_velBody:-0.00960995
_posError:0.00672313	_velError:-0.0139976	mass:6.4302	_posBody:0.313277	_velBody:0.0139976
_posError:0.00658097	_velError:-0.02796	mass:6.43308	_posBody:0.313419	_velBody:0.02796
_posError:0.00628859	_velError:-0.0354505	mass:6.43569	_posBody:0.313711	_velBody:0.0354505
_posError:0.00592725	_velError:-0.0303999	mass:6.43956	_posBody:0.314073	_velBody:0.0303999
_posError:0.00558471	_velError:-0.0223632	mass:6.44385	_posBody:0.314415	_velBody:0.0223632
_posError:0.00530935	_velError:-0.0124945	mass:6.44875	_posBody:0.314691	_velBody:0.0124945
_posError:0.0050954	_velError:-0.00493827	mass:6.45363	_posBody:0.314905	_velBody:0.00493827
_posError:0.00490416	_velError:0.00132435	mass:6.45842	_posBody:0.315096	_velBody:-0.00132435
_posError:0.00501773	_velError:0.0101472	mass:6.46532	_posBody:0.314982	_velBody:-0.0101472
_posError:0.00517774	_velError:0.00867929	mass:6.47109	_posBody:0.314822	_velBody:-0.00867929
_posError:0.0052935	_velError:0.00756914	mass:6.47678	_posBody:0.314707	_velBody:-0.00756914
_posError:0.00539062	_velError:0.00884615	mass:6.48285	_posBody:0.314609	_velBody:-0.00884615
_posError:0.00549818	_velError:0.0102354	mass:6.48912	_posBody:0.314502	_velBody:-0.0102354
_posError:0.00544419	_velError:-0.0172961	mass:6.48998	_posBody:0.314556	_velBody:0.0172961
_posError:0.00391844	_velError:0.0451645	mass:6.49726	_posBody:0.316082	_velBody:-0.0451645
_posError:0.00377399	_velError:0.0734316	mass:6.50674	_posBody:0.316226	_velBody:-0.0734316
_posError:0.00367493	_velError:0.0851433	mass:6.51343	_posBody:0.316325	_velBody:-0.0851433
_posError:0.00792302	_velError:0.131605	mass:6.54964	_posBody:0.312077	_velBody:-0.131605
_posError:0.00961958	_velError:0.144735	mass:6.57294	_posBody:0.31038	_velBody:-0.144735
_posError:0.0106419	_velError:0.14215	mass:6.59173	_posBody:0.309358	_velBody:-0.14215
_posError:0.0116209	_velError:0.120191	mass:6.60787	_posBody:0.308379	_velBody:-0.120191
_posError:0.0123927	_velError:0.0934073	mass:6.62235	_posBody:0.307607	_velBody:-0.0934073
_posError:0.0129253	_velError:0.0644379	mass:6.63508	_posBody:0.307075	_velBody:-0.0644379
_posError:0.0131862	_velError:0.0315137	mass:6.64532	_posBody:0.306814	_velBody:-0.0315137
_posError:0.0131354	_velError:-0.00300237	mass:6.65282	_posBody:0.306865	_velBody:0.00300237
_posError:0.0128398	_velError:-0.0342264	mass:6.65847	_posBody:0.30716	_velBody:0.0342264
_posError:0.0122948	_velError:-0.0504711	mass:6.66406	_posBody:0.307705	_velBody:0.0504711
_posError:0.0115957	_velError:-0.0512643	mass:6.67043	_posBody:0.308404	_velBody:0.0512643
_posError:0.0108482	_velError:-0.0401688	mass:6.6779	_posBody:0.309152	_velBody:0.0401688
_posError:0.0101608	_velError:-0.0288537	mass:6.68535	_posBody:0.309839	_velBody:0.0288537
_posError:0.00954187	_velError:-0.0211305	mass:6.69225	_posBody:0.310458	_velBody:0.0211305
_posError:0.00899057	_velError:-0.016518	mass:6.69861	_posBody:0.311009	_velBody:0.016518
_posError:0.00888283	_velError:-0.013352	mass:6.70672	_posBody:0.311117	_velBody:0.013352
_posError:0.00880653	_velError:-0.0145481	mass:6.71427	_posBody:0.311193	_velBody:0.0145481
_posError:0.00867961	_velError:-0.0186965	mass:6.72093	_posBody:0.31132	_velBody:0.0186965
_posError:0.00849344	_velError:-0.0220229	mass:6.72716	_posBody:0.311507	_velBody:0.0220229
_posError:0.00823265	_velError:-0.0270031	mass:6.73243	_posBody:0.311767	_velBody:0.0270031
_posError:0.00731234	_velError:-0.0074942	mass:6.73801	_posBody:0.312688	_velBody:0.0074942
_posError:0.00555289	_velError:0.0322978	mass:6.74216	_posBody:0.314447	_velBody:-0.0322978
_posError:0.00503881	_velError:-0.000768329	mass:6.73969	_posBody:0.314961	_velBody:0.000768329
_posError:0.00582676	_velError:0.0418834	mass:6.75614	_posBody:0.314173	_velBody:-0.0418834
_posError:0.00768334	_velError:0.0584317	mass:6.77559	_posBody:0.312317	_velBody:-0.0584317
_posError:0.00872458	_velError:0.0664765	mass:6.79196	_posBody:0.311275	_velBody:-0.0664765
_posError:0.00918565	_velError:0.0596988	mass:6.80376	_posBody:0.310814	_velBody:-0.0596988
_posError:0.00955476	_velError:0.0446791	mass:6.81387	_posBody:0.310445	_velBody:-0.0446791
_posError:0.00975946	_velError:0.0259684	mass:6.82235	_posBody:0.310241	_velBody:-0.0259684
_posError:0.00977482	_velError:0.00388967	mass:6.82888	_posBody:0.310225	_velBody:-0.00388967
_posError:0.00959957	_velError:-0.0212544	mass:6.83319	_posBody:0.3104	_velBody:0.0212544
_posError:0.00922248	_velError:-0.0468067	mass:6.83539	_posBody:0.310778	_velBody:0.0468067
_posError:0.0086139	_velError:-0.0674106	mass:6.83602	_posBody:0.311386	_velBody:0.0674106
_posError:0.00784228	_velError:-0.0830812	mass:6.83542	_posBody:0.312158	_velBody:0.0830812
_posError:0.00696416	_velError:-0.0913763	mass:6.83425	_posBody:0.313036	_velBody:0.0913763
_posError:0.00601088	_velError:-0.088353	mass:6.83352	_posBody:0.313989	_velBody:0.088353
_posError:0.00509063	_velError:-0.0804505	mass:6.83298	_posBody:0.314909	_velBody:0.0804505
_posError:0.004191	_velError:-0.0703956	mass:6.83229	_posBody:0.315809	_velBody:0.0703956
_posError:0.00336554	_velError:-0.0627613	mass:6.83102	_posBody:0.316634	_velBody:0.0627613
_posError:0.00273113	_velError:-0.0552937	mass:6.83017	_posBody:0.317269	_velBody:0.0552937
_posError:0.00225386	_velError:-0.0490865	mass:6.8296	_posBody:0.317746	_velBody:0.0490865
_posError:0.00180135	_velError:-0.0463727	mass:6.8283	_posBody:0.318199	_velBody:0.0463727
_posError:0.00135473	_velError:-0.0438822	mass:6.82663	_posBody:0.318645	_velBody:0.0438822
_posError:0.000928276	_velError:-0.0407537	mass:6.82483	_posBody:0.319072	_velBody:0.0407537
_posError:0.000469053	_velError:-0.0385831	mass:6.82237	_posBody:0.319531	_velBody:0.0385831
_posError:-0.000938818	_velError:-0.00629753	mass:6.81949	_posBody:0.320939	_velBody:0.00629753
_posError:-0.00160386	_velError:0.0328646	mass:6.82171	_posBody:0.321604	_velBody:-0.0328646
_posError:-0.000987676	_velError:0.0265051	mass:6.82331	_posBody:0.320988	_velBody:-0.0265051
_posError:0.00128606	_velError:0.0682501	mass:6.84202	_posBody:0.318714	_velBody:-0.0682501
_posError:0.00214781	_velError:0.0764181	mass:6.85167	_posBody:0.317852	_velBody:-0.0764181
_posError:0.0023174	_velError:0.0650011	mass:6.85507	_posBody:0.317683	_velBody:-0.0650011
_posError:0.00243681	_velError:0.0454138	mass:6.85657	_posBody:0.317563	_velBody:-0.0454138
_posError:0.00243865	_velError:0.0258456	mass:6.85698	_posBody:0.317561	_velBody:-0.0258456
_posError:0.00232087	_velError:0.00407433	mass:6.85578	_posBody:0.317679	_velBody:-0.00407433
_posError:0.00202879	_velError:-0.0173265	mass:6.85293	_posBody:0.317971	_velBody:0.0173265
_posError:0.00154795	_velError:-0.0351356	mass:6.84871	_posBody:0.318452	_velBody:0.0351356
_posError:0.000940494	_velError:-0.048557	mass:6.84355	_posBody:0.31906	_velBody:0.048557
_posError:0.000277298	_velError:-0.0621013	mass:6.83706	_posBody:0.319723	_velBody:0.0621013
_posError:-0.000543711	_velError:-0.0614601	mass:6.83108	_posBody:0.320544	_velBody:0.0614601
_posError:-0.0013749	_velError:-0.0539273	mass:6.82547	_posBody:0.321375	_velBody:0.0539273
_posError:-0.00215262	_velError:-0.0443879	mass:6.81993	_posBody:0.322153	_velBody:0.0443879
_posError:-0.00284592	_velError:-0.0364284	mass:6.81412	_posBody:0.322846	_velBody:0.0364284
_posError:-0.00347689	_velError:-0.0308531	mass:6.80782	_posBody:0.323477	_velBody:0.0308531
_posError:-0.00386035	_velError:-0.0248585	mass:6.80244	_posBody:0.32386	_velBody:0.0248585
_posError:-0.00403894	_velError:-0.0194069	mass:6.79794	_posBody:0.324039	_velBody:0.0194069
_posError:-0.00419777	_velError:-0.0148403	mass:6.79337	_posBody:0.324198	_velBody:0.0148403
_posError:-0.00433129	_velError:-0.0122209	mass:6.78861	_posBody:0.324331	_velBody:0.0122209
_posError:-0.00443575	_velError:-0.00840627	mass:6.78415	_posBody:0.324436	_velBody:0.00840627
_posError:-0.00474984	_velError:0.00159114	mass:6.77965	_posBody:0.32475	_velBody:-0.00159114
_posError:-0.00641015	_velError:0.0507702	mass:6.77462	_posBody:0.32641	_velBody:-0.0507702
_posError:-0.00620522	_velError:0.0672785	mass:6.77399	_posBody:0.326205	_velBody:-0.0672785
_posError:-0.00506431	_velError:0.0888207	mass:6.78004	_posBody:0.325064	_velBody:-0.0888207
_posError:-0.00364062	_velError:0.0886921	mass:6.78544	_posBody:0.323641	_velBody:-0.0886921
_posError:-0.00248312	_velError:0.0942075	mass:6.79202	_posBody:0.322483	_velBody:-0.0942075
_posError:-0.00175342	_velError:0.0868788	mass:6.79521	_posBody:0.321753	_velBody:-0.0868788
_posError:-0.00111007	_velError:0.072138	mass:6.79714	_posBody:0.32111	_velBody:-0.072138
_posError:-0.000581934	_velError:0.055803	mass:6.79835	_posBody:0.320582	_velBody:-0.055803
_posError:-0.000182406	_velError:0.0359551	mass:6.79827	_posBody:0.320182	_velBody:-0.0359551
_posError:0.000128516	_velError:0.0213803	mass:6.79837	_posBody:0.319871	_velBody:-0.0213803
_posError:0.000195347	_velError:-0.0012903	mass:6.79574	_posBody:0.319805	_velBody:0.0012903
_posError:7.10805e-06	_velError:-0.0170511	mass:6.7922	_posBody:0.319993	_velBody:0.0170511
_posError:-0.000354685	_velError:-0.0338748	mass:6.78686	_posBody:0.320355	_velBody:0.0338748
_posError:-0.000797463	_velError:-0.0438418	mass:6.78137	_posBody:0.320797	_velBody:0.0438418
_posError:-0.00131868	_velError:-0.0448274	mass:6.77627	_posBody:0.321319	_velBody:0.0448274
_posError:-0.00185698	_velError:-0.0388221	mass:6.77174	_posBody:0.321857	_velBody:0.0388221
_posError:-0.00235431	_velError:-0.030888	mass:6.76743	_posBody:0.322354	_velBody:0.030888
_posError:-0.00279167	_velError:-0.0235559	mass:6.76312	_posBody:0.322792	_velBody:0.0235559
_posError:-0.00310445	_velError:-0.0178013	mass:6.75899	_posBody:0.323104	_velBody:0.0178013
_posError:-0.00320349	_velError:-0.0113935	mass:6.75601	_posBody:0.323203	_velBody:0.0113935
_posError:-0.00327203	_velError:-0.00932909	mass:6.75256	_posBody:0.323272	_velBody:0.00932909
_posError:-0.00334494	_velError:-0.0059556	mass:6.7493	_posBody:0.323345	_velBody:0.0059556
_posError:-0.00339866	_velError:-0.00398347	mass:6.74593	_posBody:0.323399	_velBody:0.00398347
_posError:-0.00344953	_velError:-0.00224332	mass:6.74257	_posBody:0.32345	_velBody:0.00224332
_posError:-0.0041729	_velError:0.0148328	mass:6.73817	_posBody:0.324173	_velBody:-0.0148328
_posError:-0.0044901	_velError:0.0839374	mass:6.74465	_posBody:0.32449	_velBody:-0.0839374
_posError:-0.00416652	_velError:0.092561	mass:6.74638	_posBody:0.324167	_velBody:-0.092561
_posError:-0.00475405	_velError:0.0883342	mass:6.74092	_posBody:0.324754	_velBody:-0.0883342
_posError:-0.00126822	_velError:0.12165	mass:6.76395	_posBody:0.321268	_velBody:-0.12165
_posError:-0.000393939	_velError:0.123791	mass:6.77168	_posBody:0.320394	_velBody:-0.123791
_posError:0.000294978	_velError:0.105026	mass:6.77561	_posBody:0.319705	_velBody:-0.105026
_posError:0.000908867	_velError:0.0886122	mass:6.77962	_posBody:0.319091	_velBody:-0.0886122
_posError:0.00140035	_velError:0.0677891	mass:6.78233	_posBody:0.3186	_velBody:-0.0677891
_posError:0.00170735	_velError:0.0443194	mass:6.78337	_posBody:0.318293	_velBody:-0.0443194
_posError:0.00182919	_velError:0.0221349	mass:6.78324	_posBody:0.318171	_velBody:-0.0221349
_posError:0.00174161	_velError:0.00216712	mass:6.78179	_posBody:0.318258	_velBody:-0.00216712
_posError:0.00148359	_velError:-0.0123761	mass:6.77964	_posBody:0.318516	_velBody:0.0123761
_posError:0.00111322	_velError:-0.0190004	mass:6.77756	_posBody:0.318887	_velBody:0.0190004
_posError:0.000690347	_velError:-0.0226161	mass:6.77513	_posBody:0.31931	_velBody:0.0226161
_posError:0.000247629	_velError:-0.0180286	mass:6.77351	_posBody:0.319752	_velBody:0.0180286
_posError:-0.000170149	_velError:-0.0115053	mass:6.77206	_posBody:0.32017	_velBody:0.0115053
_posError:-0.000549619	_velError:-0.00451165	mass:6.77069	_posBody:0.32055	_velBody:0.00451165
_posError:-0.000806686	_velError:0.00155283	mass:6.76963	_posBody:0.320807	_velBody:-0.00155283
_posError:-0.000705333	_velError:0.00774145	mass:6.77051	_posBody:0.320705	_velBody:-0.00774145
_posError:-0.000570752	_velError:0.0104286	mass:6.77126	_posBody:0.320571	_velBody:-0.0104286
_posError:-0.000420333	_velError:0.0141049	mass:6.77248	_posBody:0.32042	_velBody:-0.0141049
_posError:-0.000271476	_velError:0.0130671	mass:6.77312	_posBody:0.320271	_velBody:-0.0130671
_posError:-0.000165207	_velError:0.00982821	mass:6.77329	_posBody:0.320165	_velBody:-0.00982821
_posError:-0.00117314	_velError:0.0392864	mass:6.77304	_posBody:0.321173	_velBody:-0.0392864
_posError:-0.00211434	_velError:0.052075	mass:6.77043	_posBody:0.322114	_velBody:-0.052075
_posError:-0.00166376	_velError:0.0746889	mass:6.77578	_posBody:0.321664	_velBody:-0.0746889
_posError:-0.000200928	_velError:0.106339	mass:6.78998	_posBody:0.320201	_velBody:-0.106339
_posError:0.00165278	_velError:0.115118	mass:6.80455	_posBody:0.318347	_velBody:-0.115118
_posError:0.00271844	_velError:0.107213	mass:6.81408	_posBody:0.317282	_velBody:-0.107213
_posError:0.00360686	_velError:0.0908688	mass:6.82201	_posBody:0.316393	_velBody:-0.0908688
_posError:0.00432809	_velError:0.073044	mass:6.82912	_posBody:0.315672	_velBody:-0.073044
_posError:0.00486978	_velError:0.0508666	mass:6.83467	_posBody:0.31513	_velBody:-0.0508666
_posError:0.00521063	_velError:0.0278624	mass:6.83884	_posBody:0.314789	_velBody:-0.0278624
_posError:0.00532281	_velError:0.00337054	mass:6.84116	_posBody:0.314677	_velBody:-0.00337054
_posError:0.00517686	_velError:-0.0202169	mass:6.84157	_posBody:0.314823	_velBody:0.0202169
_posError:0.00481837	_velError:-0.0365671	mass:6.84119	_posBody:0.315182	_velBody:0.0365671
_posError:0.00431282	_velError:-0.0435111	mass:6.84079	_posBody:0.315687	_velBody:0.0435111
_posError:0.00374809	_velError:-0.0434597	mass:6.84056	_posBody:0.316252	_velBody:0.0434597
_posError:0.00319969	_velError:-0.0392805	mass:6.8406	_posBody:0.3168	_velBody:0.0392805
_posError:0.00266674	_velError:-0.034205	mass:6.84047	_posBody:0.317333	_velBody:0.034205
_posError:0.00217303	_velError:-0.0298083	mass:6.84008	_posBody:0.317827	_velBody:0.0298083
_posError:0.00175196	_velError:-0.0250915	mass:6.83979	_posBody:0.318248	_velBody:0.0250915
_posError:0.00155866	_velError:-0.0225756	mass:6.8401	_posBody:0.318441	_velBody:0.0225756
_posError:0.0013661	_velError:-0.021696	mass:6.84002	_posBody:0.318634	_velBody:0.021696
_posError:0.00116111	_velError:-0.0202002	mass:6.83982	_posBody:0.318839	_velBody:0.0202002
_posError:0.000952473	_velError:-0.0197422	mass:6.83927	_posBody:0.319048	_velBody:0.0197422
_posError:0.000742432	_velError:-0.0173782	mass:6.83888	_posBody:0.319258	_velBody:0.0173782
_posError:-0.000238334	_velError:0.0028603	mass:6.83704	_posBody:0.320238	_velBody:-0.0028603
_posError:-0.000464507	_velError:0.0442424	mass:6.84286	_posBody:0.320465	_velBody:-0.0442424
_posError:-0.000707212	_velError:0.0662112	mass:6.84581	_posBody:0.320707	_velBody:-0.0662112
_posError:0.000962332	_velError:0.1496	mass:6.87099	_posBody:0.319038	_velBody:-0.1496
_posError:0.00227989	_velError:0.148566	mass:6.88359	_posBody:0.31772	_velBody:-0.148566
_posError:0.00244622	_velError:0.124455	mass:6.88709	_posBody:0.317554	_velBody:-0.124455
_posError:0.00276247	_velError:0.0979526	mass:6.89041	_posBody:0.317238	_velBody:-0.0979526
_posError:0.00307806	_velError:0.0740528	mass:6.89369	_posBody:0.316922	_velBody:-0.0740528
_posError:0.00332196	_velError:0.0467705	mass:6.89559	_posBody:0.316678	_velBody:-0.0467705
_posError:0.00338566	_velError:0.0214853	mass:6.89624	_posBody:0.316614	_velBody:-0.0214853
_posError:0.0032263	_velError:-0.00517281	mass:6.89474	_posBody:0.316774	_velBody:0.00517281
_posError:0.00282047	_velError:-0.0290377	mass:6.89142	_posBody:0.31718	_velBody:0.0290377
_posError:0.00220945	_velError:-0.0462685	mass:6.88702	_posBody:0.317791	_velBody:0.0462685
_posError:0.00146526	_velError:-0.0546263	mass:6.88229	_posBody:0.318535	_velBody:0.0546263
_posError:0.000672624	_velError:-0.0564965	mass:6.87743	_posBody:0.319327	_velBody:0.0564965
_posError:-0.000106667	_velError:-0.0533949	mass:6.87266	_posBody:0.320107	_velBody:0.0533949
_posError:-0.00085532	_velError:-0.0451754	mass:6.86829	_posBody:0.320855	_velBody:0.0451754
_posError:-0.00155034	_velError:-0.0361653	mass:6.86387	_posBody:0.32155	_velBody:0.0361653
